"BroodYear","Species","PopID","BroodID","NestboxName","FemaleID","MaleID","ClutchType","LayingDate","ClutchSize","HatchDate","NumberHatched","FledgeDate","NumberFledged"
1987,"GT","PB",1987361,"6","25V56544","25V56600","First",1987-04-23,11,NA,11,NA,11
1987,"GT","PB",1987362,"38","22V43552","25V57020","First",1987-04-24,9,NA,9,NA,7
1987,"GT","PB",1987363,"47","22V43276","25V56545","First",1987-04-24,10,NA,10,NA,9
1987,"GT","PB",1987364,"10","25V56277","25V56242","First",1987-04-24,10,NA,10,NA,9
1987,"GT","PB",1987365,"36","25V56522","22V43756","First",1987-04-24,9,NA,9,NA,9
1987,"GT","PB",1987366,"51","25V56679","25V56546","First",1987-04-26,9,NA,9,NA,9
1987,"GT","PB",1987367,"39","25V57400","25V25374","First",1987-04-28,5,NA,4,NA,4
1987,"GT","PB",1987368,"15","25V56542","",NA,1987-05-01,0,NA,0,NA,0
1987,"GT","PB",1987369,"22","25V55082","25V56238","Second/replacement",1987-05-21,9,NA,9,NA,7
1987,"GT","PB",1987372,"S07","","","First",1987-04-21,11,NA,11,NA,9
1987,"GT","PB",1987373,"S09","","25V54299","First",1987-04-23,7,NA,6,NA,6
1987,"GT","PB",1987375,"S27","25V54774","25V54163","First",1987-04-27,13,NA,13,NA,13
1987,"GT","PB",1987376,"S09","","","Second/replacement",1987-05-30,7,NA,7,NA,5
1987,"GT","PB",1987377,"19","26V2631","25V56599","First",1987-04-20,12,NA,12,NA,10
1987,"GT","PB",1987378,"51","25V56597","25V56596","First",1987-04-20,9,NA,8,NA,8
1987,"GT","PB",1987379,"A20","25V56547","25V56598","First",1987-04-23,10,NA,8,NA,7
1987,"GT","PB",1987380,"68","25V57201","25V55786","First",1987-04-24,11,NA,11,NA,11
1987,"GT","PB",1987381,"54","25V55063","25V56548","First",1987-04-27,7,NA,7,NA,7
1988,"GT","PB",1988301,"25","27V48164","24V86617","First",1988-04-20,9,NA,8,NA,8
1988,"GT","PB",1988302,"23","25V25895","28V98121","First",1988-04-20,10,NA,10,NA,7
1988,"GT","PB",1988303,"63","28V97766","","First",1988-04-20,9,NA,8,NA,6
1988,"GT","PB",1988304,"A22","28V98110","25V56445","First",1988-04-21,9,NA,9,NA,8
1988,"GT","PB",1988305,"A06","25V54845","25V57492","First",1988-04-21,9,NA,9,NA,9
1988,"GT","PB",1988306,"3","26V2240","23V15927","First",1988-04-21,10,NA,10,NA,10
1988,"GT","PB",1988307,"A10","25V57801","25V57574","First",1988-04-21,8,NA,8,NA,7
1988,"GT","PB",1988308,"51","28V98120","","First",1988-04-21,7,NA,6,NA,0
1988,"GT","PB",1988309,"A26","25V56781","25V57416","First",1988-04-21,9,NA,9,NA,8
1988,"GT","PB",1988310,"A29","25V57565","25V56988","First",1988-04-21,12,NA,11,NA,11
1988,"GT","PB",1988311,"1","30V12455","25V57391","First",1988-04-22,8,NA,7,NA,7
1988,"GT","PB",1988312,"6","25V57649","30V12542","First",1988-04-22,7,NA,6,NA,6
1988,"GT","PB",1988313,"99","25V57387","25V57388","First",1988-04-22,11,NA,11,NA,8
1988,"GT","PB",1988314,"78","25V56001","28V97762","First",1988-04-22,8,NA,8,NA,7
1988,"GT","PB",1988315,"A04","25V57307","30V12454","First",1988-04-22,10,NA,10,NA,10
1988,"GT","PB",1988316,"45","25V57740","25V57300","First",1988-04-22,9,NA,9,NA,9
1988,"GT","PB",1988317,"A48","28V98111","25V57805","First",1988-04-22,8,NA,8,NA,8
1988,"GT","PB",1988318,"A08","25V57783","30V12380","First",1988-04-22,9,NA,9,NA,9
1988,"GT","PB",1988319,"A19","25V54808","28V97557","First",1988-04-22,9,NA,9,NA,9
1988,"GT","PB",1988320,"15","25V54797","25V57744","First",1988-04-22,8,NA,8,NA,8
1988,"GT","PB",1988321,"11","30V12396","","First",1988-04-22,10,NA,10,NA,8
1988,"GT","PB",1988322,"A09","25V57745","25V57385","First",1988-04-22,8,NA,7,NA,7
1988,"GT","PB",1988323,"A03","25V57279","","First",1988-04-23,8,NA,0,NA,0
1988,"GT","PB",1988324,"A18","","25V57549","First",1988-04-23,9,NA,9,NA,9
1988,"GT","PB",1988325,"5","25V57771","28V97664","First",1988-04-23,6,NA,6,NA,6
1988,"GT","PB",1988326,"A46","25V57210","27V48960","First",1988-04-23,8,NA,7,NA,6
1988,"GT","PB",1988327,"19","25V57329","25V56998","First",1988-04-23,8,NA,8,NA,8
1988,"GT","PB",1988328,"91","25V57446","28V97732","First",1988-04-23,7,NA,7,NA,7
1988,"GT","PB",1988329,"9","30V12411","28V98200","First",1988-04-24,8,NA,8,NA,8
1988,"GT","PB",1988330,"87","25V57788","25V57742","First",1988-04-24,8,NA,8,NA,7
1988,"GT","PB",1988331,"105","28V97754","25V57743","First",1988-04-24,7,NA,7,NA,7
1988,"GT","PB",1988332,"A36","28V97753","25V55626","First",1988-04-24,6,NA,6,NA,6
1988,"GT","PB",1988333,"85","28V97764","28V97763","First",1988-04-24,10,NA,10,NA,9
1988,"GT","PB",1988335,"A57","28V97690","30V12520","First",1988-04-24,6,NA,6,NA,6
1988,"GT","PB",1988336,"A59","25V56259","28V97644","First",1988-04-24,6,NA,6,NA,6
1988,"GT","PB",1988337,"107","28V97555","25V57670","First",1988-04-24,6,NA,5,NA,5
1988,"GT","PB",1988338,"A42","28V97647","25V57516","First",1988-04-25,8,NA,8,NA,7
1988,"GT","PB",1988339,"61","25V54857","28V98301","First",1988-04-25,8,NA,8,NA,8
1988,"GT","PB",1988340,"21","25V57499","28V97653","First",1988-04-25,8,NA,7,NA,6
1988,"GT","PB",1988341,"A13","25V54983","28V98122","First",1988-04-25,9,NA,9,NA,8
1988,"GT","PB",1988342,"66","25V56092","28V97761","First",1988-04-25,9,NA,9,NA,8
1988,"GT","PB",1988343,"81","28V97675","25V57561","First",1988-04-25,6,NA,6,NA,3
1988,"GT","PB",1988344,"A17","28V48814","25V56566","First",1988-04-25,8,NA,8,NA,8
1988,"GT","PB",1988345,"29","25V57208","","First",1988-04-25,9,NA,9,NA,8
1988,"GT","PB",1988346,"83","24V86879","28V97584","First",1988-04-26,7,NA,7,NA,6
1988,"GT","PB",1988348,"A34","25V55751","25V56780","First",1988-04-26,8,NA,8,NA,8
1988,"GT","PB",1988349,"111","25V57907","","First",1988-04-27,5,NA,0,NA,0
1988,"GT","PB",1988350,"A11","25V57747","25V57427","First",1988-04-30,10,NA,10,NA,10
1988,"GT","PB",1988352,"101","29V2020","","First",1988-05-04,8,NA,8,NA,0
1988,"GT","PB",1988353,"109","25V57907","30V12452","Second/replacement",1988-05-08,8,NA,8,NA,6
1988,"GT","PB",1988354,"A23","28V98304","28V97656","Second/replacement",1988-05-08,9,NA,9,NA,7
1988,"GT","PB",1988355,"64","25V57794","25V57297","Second/replacement",1988-05-21,5,NA,5,NA,5
1988,"GT","PB",1988357,"15","25V55539","25V55538","First",1988-04-16,9,NA,9,NA,9
1988,"GT","PB",1988358,"65","25V55540","25V55541","First",1988-04-17,5,NA,3,NA,3
1988,"GT","PB",1988359,"83","25V55537","25V55233","First",1988-04-18,8,NA,8,NA,8
1988,"GT","PB",1988360,"33","23V15413","","First",1988-04-19,6,NA,5,NA,5
1988,"GT","PB",1988361,"40","25V54384","","First",1988-04-20,10,NA,8,NA,8
1988,"GT","PB",1988362,"5","25V57860","25V57859","First",1988-04-21,6,NA,6,NA,6
1988,"GT","PB",1988363,"94","25V55551","25V55552","First",1988-04-21,10,NA,10,NA,9
1988,"GT","PB",1988364,"24","27V48385","","First",1988-04-22,6,NA,6,NA,0
1988,"GT","PB",1988365,"36","","25V55562","First",1988-04-22,9,NA,9,NA,7
1988,"GT","PB",1988366,"22","25V55270","","First",1988-04-26,7,NA,7,NA,6
1988,"GT","PB",1988367,"C10","25V57587","25V57762","First",1988-04-17,9,NA,9,NA,8
1988,"GT","PB",1988368,"B17","28V97693","25V57755","First",1988-04-19,8,NA,8,NA,8
1988,"GT","PB",1988369,"C05","25V56469","28V26152","First",1988-04-21,7,NA,7,NA,7
1988,"GT","PB",1988370,"B07","25V57214","26V2848","First",1988-04-21,8,NA,8,NA,7
1988,"GT","PB",1988371,"B04","25V57452","25V57593","First",1988-04-22,6,NA,6,NA,6
1988,"GT","PB",1988372,"B11","25V56461","","First",1988-04-24,9,NA,0,NA,0
1988,"GT","PB",1988373,"B13","25V57753","","First",1988-04-24,7,NA,7,NA,6
1988,"GT","PB",1988374,"B06","25V56934","29V15722","First",1988-04-26,6,NA,4,NA,4
1988,"GT","PB",1988375,"C02","28V97685","28V97702","First",1988-04-30,6,NA,6,NA,6
1988,"GT","PB",1988376,"C03","25V56813","28V98302","First",1988-04-30,11,NA,9,NA,9
1988,"GT","PB",1988377,"D17","","25V57751","First",1988-05-02,7,NA,7,NA,7
1988,"GT","PB",1988378,"D16","25V56461","","Second/replacement",1988-05-15,8,NA,8,NA,0
1988,"GT","PB",1988379,"13","25V57905","25V56242","First",1988-04-14,6,NA,6,NA,4
1988,"GT","PB",1988380,"28","27V48821","25V57684","First",1988-04-15,10,NA,10,NA,9
1988,"GT","PB",1988381,"32","25V56793","25V57901","First",1988-04-16,10,NA,10,NA,10
1988,"GT","PB",1988382,"15","25V55082","25V56795","First",1988-04-19,8,NA,8,NA,8
1988,"GT","PB",1988383,"4","25V56597","25V57806","First",1988-04-19,9,NA,9,NA,9
1988,"GT","PB",1988384,"5","25V56544","25V56794","First",1988-04-20,8,NA,8,NA,7
1988,"GT","PB",1988385,"37","28V97751","28V97758","First",1988-04-20,7,NA,7,NA,6
1988,"GT","PB",1988386,"40","25V57903","30V12498","First",1988-04-20,8,NA,7,NA,7
1988,"GT","PB",1988387,"16","28V97741","28V98209","First",1988-04-20,7,NA,6,NA,4
1988,"GT","PB",1988388,"23","28V97519","28V97760","First",1988-04-21,8,NA,8,NA,8
1988,"GT","PB",1988389,"49","25V57804","25V56550","First",1988-04-21,9,NA,9,NA,9
1988,"GT","PB",1988390,"22","28V98210","28V97522","First",1988-04-22,8,NA,8,NA,8
1988,"GT","PB",1988391,"31","25V56277","25V56792","First",1988-04-22,8,NA,8,NA,7
1988,"GT","PB",1988392,"36","25V56522","22V43756","First",1988-04-22,6,NA,6,NA,6
1988,"GT","PB",1988393,"45","28V97796","25V55786","First",1988-04-22,7,NA,7,NA,7
1988,"GT","PB",1988394,"39","28V63546","28V97755","First",1988-04-23,8,NA,8,NA,8
1988,"GT","PB",1988395,"51","25V56788","27V48961","First",1988-04-23,8,NA,8,NA,8
1988,"GT","PB",1988396,"43","25V57040","25V56549","First",1988-04-23,6,NA,6,NA,6
1988,"GT","PB",1988397,"7","25V56791","28V97595","First",1988-04-24,8,NA,8,NA,5
1988,"GT","PB",1988398,"9","29V2363","28V98208","First",1988-04-24,7,NA,7,NA,5
1988,"GT","PB",1988399,"3","21V74182","28V97589","First",1988-04-24,6,NA,5,NA,5
1988,"GT","PB",1988400,"52","25V56543","28V98211","First",1988-04-25,8,NA,8,NA,8
1988,"GT","PB",1988401,"50","28V97590","25V57041","First",1988-04-25,7,NA,7,NA,6
1988,"GT","PB",1988402,"26","28V97518","25V56787","First",1988-04-26,7,NA,7,NA,7
1988,"GT","PB",1988404,"48","27V98776","27V31134","First",1988-04-26,6,NA,5,NA,5
1988,"GT","PB",1988405,"42","25V56790","23V15607","First",1988-04-28,6,NA,6,NA,6
1988,"GT","PB",1988406,"21","28V98212","25V57396","First",1988-04-28,8,NA,8,NA,8
1988,"GT","PB",1988407,"1","26V2631","","First",1988-05-01,9,NA,9,NA,3
1988,"GT","PB",1988408,"S09","","","First",1988-04-21,7,NA,7,NA,7
1988,"GT","PB",1988409,"S25","","","First",1988-04-21,10,NA,10,NA,10
1988,"GT","PB",1988410,"S12","","","First",1988-04-26,6,NA,6,NA,6
1988,"GT","PB",1988411,"S27","25V57635","","First",1988-04-27,12,NA,11,NA,11
1988,"GT","PB",1988412,"S11","","","Second/replacement",1988-05-21,5,NA,4,NA,3
1988,"GT","PB",1988414,"54","28V97694","25V57802","First",1988-04-19,10,NA,10,NA,8
1988,"GT","PB",1988415,"3","28V97795","28V97786","First",1988-04-21,8,NA,8,NA,7
1988,"GT","PB",1988416,"61","22V43552","25V56779","Second/replacement",1988-05-09,8,NA,7,NA,7
1989,"GT","PB",1989301,"55","28V98120","27V12154","First",1989-04-13,12,NA,12,NA,10
1989,"GT","PB",1989302,"A27","27V12716","28V98192","First",1989-04-13,8,NA,8,NA,8
1989,"GT","PB",1989303,"A25","25V57801","27V12751","First",1989-04-13,8,NA,8,NA,7
1989,"GT","PB",1989304,"A56","25V56934","25V57670","First",1989-04-13,9,NA,9,NA,8
1989,"GT","PB",1989305,"A09","27V48164","","First",1989-04-14,4,NA,0,NA,0
1989,"GT","PB",1989306,"A30","27V12133","28V98301","First",1989-04-14,8,NA,8,NA,8
1989,"GT","PB",1989307,"1","25V57279","28V98475","First",1989-04-15,9,NA,9,NA,8
1989,"GT","PB",1989308,"43","28V98179","28V98070","First",1989-04-15,8,NA,8,NA,7
1989,"GT","PB",1989309,"A01","25V57772","","First",1989-04-15,10,NA,10,NA,5
1989,"GT","PB",1989310,"A34","25V55751","28V97761","First",1989-04-16,7,NA,7,NA,7
1989,"GT","PB",1989311,"3","26V2240","28V98474","First",1989-04-16,11,NA,11,NA,10
1989,"GT","PB",1989312,"A45","25V57387","25V57574","First",1989-04-16,9,NA,2,NA,2
1989,"GT","PB",1989313,"78","25V56001","25V57561","First",1989-04-16,10,NA,10,NA,10
1989,"GT","PB",1989314,"A46","27V12171","","First",1989-04-17,9,NA,9,NA,9
1989,"GT","PB",1989315,"A48","28V97754","","First",1989-04-17,3,NA,0,NA,0
1989,"GT","PB",1989316,"87","28V98090","27V12390","First",1989-04-17,8,NA,8,NA,8
1989,"GT","PB",1989317,"53","27V12787","28V98002","First",1989-04-18,9,NA,9,NA,9
1989,"GT","PB",1989318,"17","25V54845","27V12394","First",1989-04-18,11,NA,11,NA,10
1989,"GT","PB",1989319,"A08","25V57745","28V97653","First",1989-04-20,9,NA,9,NA,9
1989,"GT","PB",1989320,"A16","25V54808","28V98178","First",1989-04-20,8,NA,7,NA,7
1989,"GT","PB",1989321,"83","27V12145","27V12320","First",1989-04-20,10,NA,9,NA,0
1989,"GT","PB",1989322,"89","26V99209","28V98100","First",1989-04-21,9,NA,9,NA,9
1989,"GT","PB",1989323,"A26","25V54797","","First",1989-04-21,2,NA,0,NA,0
1989,"GT","PB",1989325,"64","28V97766","","First",1989-04-22,8,NA,8,NA,7
1989,"GT","PB",1989326,"37","27V12789","27V12788","First",1989-04-23,8,NA,8,NA,8
1989,"GT","PB",1989327,"31","25V57329","27V12149","First",1989-04-23,8,NA,8,NA,8
1989,"GT","PB",1989328,"A03","28V48985","28V98091","First",1989-04-24,8,NA,8,NA,8
1989,"GT","PB",1989329,"A54","27V12790","27V12134","First",1989-04-26,8,NA,8,NA,8
1989,"GT","PB",1989330,"51","26V99297","27V12470","First",1989-04-26,12,NA,12,NA,9
1989,"GT","PB",1989331,"2","27V12124","","First",1989-04-27,9,NA,9,NA,4
1989,"GT","PB",1989333,"74","24V86879","28V97584","First",1989-04-30,4,NA,4,NA,3
1989,"GT","PB",1989334,"63","26V99298","26V99265","First",1989-05-01,8,NA,8,NA,5
1989,"GT","PB",1989335,"A19","27V12473","26V99266","First",1989-05-01,11,NA,11,NA,4
1989,"GT","PB",1989336,"85","","25V55626","First",1989-05-02,8,NA,8,NA,0
1989,"GT","PB",1989337,"25","27V48164","27V12698","Second/replacement",1989-05-07,9,NA,9,NA,8
1989,"GT","PB",1989338,"75","","25V55401","First",1989-03-31,10,NA,9,NA,2
1989,"GT","PB",1989339,"14","","","First",1989-04-11,9,NA,9,NA,6
1989,"GT","PB",1989340,"78","25V55537","","First",1989-04-13,8,NA,8,NA,8
1989,"GT","PB",1989341,"34","25V55586","25V55585","First",1989-04-14,9,NA,9,NA,8
1989,"GT","PB",1989342,"45","","","First",1989-04-15,10,NA,7,NA,6
1989,"GT","PB",1989343,"5","2019997","","First",1989-04-16,8,NA,7,NA,6
1989,"GT","PB",1989344,"24","25V55343","25V55425","First",1989-04-19,5,NA,5,NA,5
1989,"GT","PB",1989345,"85","","","Second/replacement",1989-05-09,7,NA,7,NA,2
1989,"GT","PB",1989346,"75","","","Second/replacement",1989-05-15,6,NA,6,NA,2
1989,"GT","PB",1989347,"C01","27V12769","26V2891","First",1989-04-10,6,NA,5,NA,0
1989,"GT","PB",1989348,"C10","28V97693","","First",1989-04-12,8,NA,8,NA,5
1989,"GT","PB",1989349,"C08","25V57061","25V57403","First",1989-04-13,10,NA,10,NA,9
1989,"GT","PB",1989350,"B11","27V12132","","First",1989-04-14,6,NA,3,NA,1
1989,"GT","PB",1989351,"B06","25V57452","25V57069","First",1989-04-16,8,NA,8,NA,8
1989,"GT","PB",1989352,"C02","27V12326","27V12770","First",1989-04-16,9,NA,9,NA,9
1989,"GT","PB",1989353,"B17","25V57299","28V97600","First",1989-04-19,11,NA,11,NA,11
1989,"GT","PB",1989354,"C04","25V57649","25V57099","First",1989-04-19,7,NA,7,NA,7
1989,"GT","PB",1989355,"C05","25V56469","","First",1989-04-19,9,NA,9,NA,2
1989,"GT","PB",1989356,"B13","25V57070","30V12549","First",1989-04-19,8,NA,8,NA,8
1989,"GT","PB",1989357,"B09","25V57214","28V98198","First",1989-04-20,9,NA,9,NA,9
1989,"GT","PB",1989358,"C06","28V97715","25V57500","First",1989-04-24,10,NA,10,NA,NA
1989,"GT","PB",1989359,"D07","25V56259","","First",1989-04-26,1,NA,0,NA,0
1989,"GT","PB",1989360,"D18","27V12170","27V12131","First",1989-05-01,9,NA,9,NA,8
1989,"GT","PB",1989361,"D10","30V12545","25V57762","Second/replacement",1989-05-09,9,NA,9,NA,6
1989,"GT","PB",1989363,"A01","28V97795","25V56598","First",1989-04-04,11,NA,8,NA,7
1989,"GT","PB",1989364,"9","27V12768","27V12767","First",1989-04-05,12,NA,12,NA,11
1989,"GT","PB",1989365,"56","27V48821","25V57684","First",1989-04-05,8,NA,8,NA,7
1989,"GT","PB",1989366,"18","28V98060","","First",1989-04-09,10,NA,9,NA,5
1989,"GT","PB",1989367,"30","29V15976","28V98019","First",1989-04-10,8,NA,8,NA,7
1989,"GT","PB",1989368,"A04","28V98217","28V98231","First",1989-04-12,9,NA,9,NA,6
1989,"GT","PB",1989369,"A20","25V57903","28V97683","First",1989-04-13,9,NA,9,NA,9
1989,"GT","PB",1989370,"7","28V98222","28V98232","First",1989-04-13,7,NA,7,NA,6
1989,"GT","PB",1989373,"73","28V97674","29V16647","First",1989-04-15,8,NA,8,NA,8
1989,"GT","PB",1989374,"A10","27V12772","27V12771","First",1989-04-16,9,NA,9,NA,9
1989,"GT","PB",1989375,"55","28V98246","28V97853","First",1989-04-16,12,NA,12,NA,12
1989,"GT","PB",1989376,"52","28V97519","25V56787","First",1989-04-16,10,NA,10,NA,10
1989,"GT","PB",1989378,"A25","28V98242","25V25362","First",1989-04-17,8,NA,8,NA,8
1989,"GT","PB",1989379,"A40","28V97846","28V97844","First",1989-04-18,7,NA,7,NA,7
1989,"GT","PB",1989380,"39","28V98241","28V97856","First",1989-04-18,9,NA,9,NA,9
1989,"GT","PB",1989381,"63","30V12548","22V43756","First",1989-04-19,8,NA,8,NA,7
1989,"GT","PB",1989382,"38","28V98422","","First",1989-04-19,9,NA,9,NA,6
1989,"GT","PB",1989383,"A29","27V12548","28V97851","First",1989-04-19,12,NA,10,NA,9
1989,"GT","PB",1989384,"64","28V97821","25V57940","First",1989-04-20,9,NA,9,NA,9
1989,"GT","PB",1989385,"8","28V98020","27V12773","First",1989-04-21,5,NA,5,NA,5
1989,"GT","PB",1989386,"47","28V97852","27V12420","First",1989-04-21,9,NA,9,NA,9
1989,"GT","PB",1989387,"62","28V97854","23V15607","First",1989-04-21,7,NA,7,NA,7
1989,"GT","PB",1989388,"49","28V72957","25V57968","First",1989-04-21,9,NA,9,NA,9
1989,"GT","PB",1989389,"A38","28V97845","27V12136","First",1989-04-22,11,NA,11,NA,11
1989,"GT","PB",1989390,"68","29V15206","30V12403","First",1989-04-22,10,NA,9,NA,7
1989,"GT","PB",1989391,"A39","28V97855","25V56871","First",1989-04-26,8,NA,8,NA,6
1989,"GT","PB",1989392,"50","28V97857","27V12015","First",1989-04-27,8,NA,8,NA,6
1989,"GT","PB",1989393,"10","28V98228","27V12697","Second/replacement",1989-05-04,7,NA,6,NA,6
1989,"GT","PB",1989394,"A06","27V12768","","Second/replacement",1989-05-26,6,NA,6,NA,1
1990,"GT","PB",1990301,"89","27V12769","","First",1990-04-03,7,NA,0,NA,0
1990,"GT","PB",1990302,"A15","27V12789","","First",1990-04-04,10,NA,10,NA,8
1990,"GT","PB",1990303,"3","26V99601","25V57584","First",1990-04-05,10,NA,10,NA,10
1990,"GT","PB",1990304,"64","28V97766","","First",1990-04-06,8,NA,7,NA,7
1990,"GT","PB",1990308,"53","27V12192","27V12320","First",1990-04-11,9,NA,9,NA,9
1990,"GT","PB",1990309,"A29","25V57565","","First",1990-04-12,10,NA,4,NA,2
1990,"GT","PB",1990310,"47","25V57387","27V12751","First",1990-04-12,10,NA,10,NA,10
1990,"GT","PB",1990311,"A23","25V57801","26V99387","First",1990-04-13,6,NA,5,NA,4
1990,"GT","PB",1990312,"A16","26V99177","26V99244","First",1990-04-13,9,NA,9,NA,9
1990,"GT","PB",1990313,"107","26V99341","26V99342","First",1990-04-14,6,NA,6,NA,6
1990,"GT","PB",1990314,"A26","27V12133","28V98192","First",1990-04-14,7,NA,6,NA,6
1990,"GT","PB",1990315,"A51","25V57649","27V12606","First",1990-04-14,10,NA,10,NA,8
1990,"GT","PB",1990316,"61","26V99298","26V99361","First",1990-04-15,8,NA,8,NA,8
1990,"GT","PB",1990317,"111","25V57279","26V99398","First",1990-04-15,9,NA,8,NA,8
1990,"GT","PB",1990318,"A14","28V48985","27V12149","First",1990-04-15,8,NA,8,NA,8
1990,"GT","PB",1990319,"101","26V99388","28V97876","First",1990-04-15,7,NA,7,NA,7
1990,"GT","PB",1990320,"66","28V98258","26V99107","First",1990-04-16,8,NA,4,NA,3
1990,"GT","PB",1990321,"A09","25V54845","","First",1990-04-16,11,NA,11,NA,10
1990,"GT","PB",1990322,"A05","25V57772","27V12394","First",1990-04-16,10,NA,10,NA,10
1990,"GT","PB",1990323,"5","26V99326","26V99330","First",1990-04-17,10,NA,9,NA,9
1990,"GT","PB",1990324,"A02","26V2240","27V12527","First",1990-04-17,12,NA,12,NA,12
1990,"GT","PB",1990325,"10","27V48164","28V98000","First",1990-04-18,9,NA,9,NA,9
1990,"GT","PB",1990326,"A41","26V99399","26V99400","First",1990-04-19,9,NA,8,NA,8
1990,"GT","PB",1990327,"A54","27V12790","27V12694","First",1990-04-21,9,NA,9,NA,8
1990,"GT","PB",1990328,"A25","27V12769","","Second/replacement",1990-04-24,9,NA,9,NA,9
1990,"GT","PB",1990329,"A07","27V12891","27V12668","First",1990-04-26,8,NA,8,NA,8
1990,"GT","PB",1990331,"A35","24V86879","27V12950","Second/replacement",1990-05-08,2,NA,1,NA,0
1990,"GT","PB",1990335,"C10","28V97693","25V57762","First",1990-04-03,8,NA,8,NA,8
1990,"GT","PB",1990336,"B09","27V12132","26V99331","First",1990-04-04,8,NA,8,NA,7
1990,"GT","PB",1990337,"B06","27V12326","26V99333","First",1990-04-06,9,NA,9,NA,9
1990,"GT","PB",1990338,"C08","26V99332","30V12573","First",1990-04-07,8,NA,8,NA,8
1990,"GT","PB",1990339,"B13","25V57753","28V97711","First",1990-04-10,8,NA,8,NA,8
1990,"GT","PB",1990340,"B01","27V12171","","First",1990-04-10,9,NA,8,NA,8
1990,"GT","PB",1990341,"B11","25V57214","28V97937","First",1990-04-13,8,NA,8,NA,7
1990,"GT","PB",1990342,"B15","25V57070","26V99360","First",1990-04-13,8,NA,8,NA,8
1990,"GT","PB",1990343,"C05","27V12124","26V99140","First",1990-04-13,9,NA,9,NA,9
1990,"GT","PB",1990344,"B07","27V12785","26V99163","First",1990-04-14,10,NA,10,NA,10
1990,"GT","PB",1990345,"C01","26V99173","26V99389","First",1990-04-17,9,NA,9,NA,7
1990,"GT","PB",1990346,"B17","30V12596","26V99386","First",1990-04-19,6,NA,6,NA,6
1990,"GT","PB",1990347,"C03","25V57452","26V99105","First",1990-04-23,9,NA,9,NA,9
1990,"GT","PB",1990348,"1","28V97795","27V12777","First",1990-03-30,11,NA,10,NA,9
1990,"GT","PB",1990349,"A14","29V15976","26V99126","First",1990-04-01,9,NA,9,NA,9
1990,"GT","PB",1990350,"A26","27V12196","","First",1990-04-02,9,NA,9,NA,6
1990,"GT","PB",1990351,"38","28V98422","","First",1990-04-05,8,NA,7,NA,6
1990,"GT","PB",1990352,"79","28V97846","","First",1990-04-05,8,NA,8,NA,5
1990,"GT","PB",1990353,"A37","28V97674","25V57940","First",1990-04-06,8,NA,8,NA,8
1990,"GT","PB",1990354,"45","27V12197","","First",1990-04-07,11,NA,11,NA,10
1990,"GT","PB",1990355,"18","25V57903","28V97683","First",1990-04-07,11,NA,11,NA,10
1990,"GT","PB",1990356,"14","27V12768","27V12209","First",1990-04-08,8,NA,8,NA,8
